tahun,provinsi,kab_kota,sisa_makanan,kayu_ranting,kertas_karton,plastik,logam,kain,karet_kulit,kaca,jenis_lainnya,sampah_harian,sampah_tahunan,anorganik,organik
2019,Jawa Tengah,Kab. Cilacap,57.67,10.63,9.71,16.42,1.33,1.25,0.51,0.65,1.83,91295.0,33322830.0,29.87,68.3
2019,Jawa Tengah,Kab. Kebumen,58.0,14.21,11.0,13.0,13.0,1.0,1.95,2.0,2.0,40654.0,14838662.0,41.95,72.21000000000001
2019,Jawa Tengah,Kab. Purworejo,5.0,55.0,8.0,12.0,3.0,1.0,0.5,1.0,12.5,28733.0,10487414.0,25.5,60.0
2019,Jawa Tengah,Kab. Wonosobo,40.0,21.45,10.0,20.0,0.2,0.2,0.15,1.0,2.0,31620.0,11541169.0,31.549999999999997,61.45
2019,Jawa Tengah,Kab. Boyolali,53.84,1.8,13.31,20.89,1.1,1.57,1.05,0.98,5.46,26590.0,9705273.0,38.9,55.64
2019,Jawa Tengah,Kab. Klaten,60.0,5.0,5.0,20.0,0.5,5.0,3.0,0.5,1.0,35250.0,12866097.0,34.0,65.0
2019,Jawa Tengah,Kab. Sukoharjo,77.1,1.42,3.12,14.04,0.21,1.39,0.16,0.16,2.4,36585.0,13353671.0,19.080000000000002,78.52
2019,Jawa Tengah,Kab. Wonogiri,22.3,29.48,19.74,11.81,6.54,2.58,1.95,6.07,4.06,43660.0,15935958.0,48.69,51.78
2019,Jawa Tengah,Kab. Sragen,74.7,0.9,8.4,11.1,0.4,2.2,0.3,1.7,0.3,53273.0,19444769.0,24.099999999999998,75.60000000000001
2019,Jawa Tengah,Kab. Grobogan,12.0,44.0,10.0,15.0,2.0,3.0,3.0,5.0,6.0,73914.0,26978574.0,38.0,56.0
2019,Jawa Tengah,Kab. Rembang,38.12,1.59,13.38,34.45,0.93,1.88,0.77,1.33,7.55,22889.0,8354412.0,52.74000000000001,39.71
2019,Jawa Tengah,Kab. Pati,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,50132.0,18298165.0,39.34,54.71
2019,Jawa Tengah,Kab. Kudus,73.0,3.0,8.0,9.0,2.1,1.5,1.0,1.2,7.12,43584.0,15908324.0,22.8,76.0
2019,Jawa Tengah,Kab. Jepara,55.08,5.29,11.48,19.63,1.26,2.12,1.02,1.2,2.92,68787.0,25107220.0,36.71,60.37
2019,Jawa Tengah,Kab. Semarang,57.5,4.0,7.1,18.2,1.9,2.2,1.95,1.2,0.5,52690.0,19232000.0,32.55,61.5
2019,Jawa Tengah,Kab. Kendal,52.2,20.25,9.33,10.76,1.26,3.04,0.86,2.0,0.3,40478.0,14774309.0,27.25,72.45
2019,Jawa Tengah,Kab. Batang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,23057.0,8415984.0,39.34,54.71
2019,Jawa Tengah,Kab. Pemalang,45.0,5.0,10.0,20.0,4.0,4.0,5.0,2.0,5.0,39084.0,14265791.0,45.0,50.0
2019,Jawa Tengah,Kab. Brebes,1.0,86.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,90455.0,33016002.0,12.0,87.0
2019,Jawa Tengah,Kota Magelang,33.7,13.3,40.3,0.8,1.8,0.5,3.7,5.9,0.0,8539.0,3116896.0,52.99999999999999,47.0
2019,Jawa Tengah,Kota Semarang,60.79,14.21,10.18,17.2,1.22,4.94,1.0,1.79,2.88,125171.0,45687335.0,36.33,75.0
2019,D.I. Yogyakarta,Kab. Kulon Progo,67.18,14.21,12.6,17.22,1.68,0.21,1.95,1.11,7.12,16924.0,6177421.0,34.77,81.39000000000001
2019,D.I. Yogyakarta,Kab. Bantul,64.2,3.2,6.2,6.2,13.6,1.1,0.5,1.1,1.7,55592.0,20291055.0,28.700000000000003,67.4
2019,D.I. Yogyakarta,Kab. Gunungkidul,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,36074.0,13167116.0,39.34,54.71
2019,D.I. Yogyakarta,Kab. Sleman,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,69912.0,25518017.0,39.34,54.71
2019,D.I. Yogyakarta,Kota Yogyakarta,50.21,10.91,6.18,10.79,2.12,0.68,0.13,10.66,8.32,36196.0,13211636.0,30.56,61.120000000000005
2019,Jawa Timur,Kab. Pacitan,68.2,2.9,8.2,17.2,0.5,0.2,0.3,0.5,2.0,28483.0,10396236.0,26.9,71.10000000000001
2019,Jawa Timur,Kab. Trenggalek,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,30701.0,11205938.0,39.34,54.71
2019,Jawa Timur,Kab. Tulungagung,46.0,18.0,7.5,4.5,11.0,4.7,2.0,4.0,2.3,51951.0,18962188.0,33.7,64.0
2019,Jawa Timur,Kab. Blitar,29.0,50.0,5.0,10.0,3.2,2.58,1.95,2.27,1.0,41561.0,15169714.0,25.0,79.0
2019,Jawa Timur,Kab. Kediri,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,50594.0,18466909.0,39.34,54.71
2019,Jawa Timur,Kab. Malang,65.74,1.51,6.88,15.16,0.27,1.12,0.4,0.67,1.93,104248.0,38050578.0,24.5,67.25
2019,Jawa Timur,Kab. Lumajang,40.25,17.35,6.44,17.8,1.15,3.25,1.45,1.5,6.6,50035.0,18262901.0,31.59,57.6
2019,Jawa Timur,Kab. Banyuwangi,34.04,0.84,18.98,21.76,0.94,1.52,0.57,2.55,18.8,122197.0,44601996.0,46.32,34.88
2019,Jawa Timur,Kab. Bondowoso,60.22,2.32,7.63,25.3,1.2,1.13,1.2,1.0,7.12,28575.0,10429871.0,37.46000000000001,62.54
2019,Jawa Timur,Kab. Situbondo,25.0,25.0,25.0,12.0,3.0,2.0,3.0,1.0,4.0,25612.0,9348261.0,46.0,50.0
2019,Jawa Timur,Kab. Probolinggo,20.0,32.0,16.6,16.9,0.4,0.5,12.0,0.2,1.4,46612.0,17013351.0,46.6,52.0
2019,Jawa Timur,Kab. Pasuruan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,115206.0,42050088.0,39.34,54.71
2019,Jawa Timur,Kab. Sidoarjo,70.3,1.4,8.5,11.0,0.2,1.1,0.2,0.5,6.8,122393.0,44673365.0,21.5,71.7
2019,Jawa Timur,Kab. Nganjuk,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,42184.0,15397321.0,39.34,54.71
2019,Jawa Timur,Kab. Madiun,63.53,4.15,7.5,19.71,1.34,2.65,0.01,0.13,0.98,27307.0,9967128.0,31.34,67.68
2019,Jawa Timur,Kab. Ngawi,10.0,50.0,10.0,20.0,3.0,3.0,1.0,1.0,2.0,36542.0,13337874.0,38.0,60.0
2019,Jawa Timur,Kab. Bojonegoro,5.0,20.0,40.0,35.0,3.2,2.58,1.95,2.27,7.12,50874.0,18568835.0,85.0,25.0
2019,Jawa Timur,Kab. Tuban,58.53,15.43,5.78,11.02,0.17,1.62,1.95,1.33,6.12,49092.0,17918471.0,21.870000000000005,73.96000000000001
2019,Jawa Timur,Kab. Gresik,42.0,1.0,10.5,16.5,0.5,1.5,1.95,1.0,27.0,32455.0,11845929.0,31.95,43.0
2019,Jawa Timur,Kab. Sampang,30.0,13.0,5.2,13.2,5.0,2.58,1.95,0.5,32.9,22863.0,8344995.0,28.429999999999996,43.0
2019,Jawa Timur,Kab. Pamekasan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,26933.0,9830505.0,39.34,54.71
2019,Jawa Timur,Kab. Sumenep,58.72,1.08,20.83,17.33,3.2,0.91,0.26,0.57,0.3,36020.0,13147399.0,43.099999999999994,59.8
2019,Jawa Timur,Kota Kediri,27.0,28.0,15.0,24.0,1.0,0.5,1.5,1.8,1.2,14748.0,5382838.0,43.8,55.0
2019,Jawa Timur,Kota Blitar,53.0,13.6,5.2,9.1,0.8,2.9,3.0,3.4,9.0,7094.0,2589237.0,24.4,66.6
2019,Jawa Timur,Kota Malang,11.8,61.0,18.0,7.0,0.4,0.8,0.6,0.2,0.2,67047.0,24472024.0,27.0,72.8
2019,Jawa Timur,Kota Probolinggo,58.5,5.4,11.2,17.9,0.8,0.9,1.6,1.0,2.0,9408.0,3434081.0,33.4,63.9
2019,Jawa Timur,Kota Pasuruan,37.9,32.0,4.3,8.8,4.3,3.5,5.0,1.7,2.5,13128.0,4791572.0,27.6,69.9
2019,Jawa Timur,Kota Mojokerto,73.1,0.02,9.51,13.45,0.32,0.9,0.11,0.49,2.1,6473.0,2362773.0,24.779999999999998,73.11999999999999
2019,Jawa Timur,Kota Madiun,81.0,0.5,8.0,4.0,3.0,1.0,1.0,1.0,0.5,11677.0,4262224.0,18.0,81.5
2019,Jawa Timur,Kota Surabaya,54.31,1.61,14.63,19.44,0.48,1.47,2.33,1.12,4.61,222427.0,81186024.0,39.46999999999999,55.92
2019,Jawa Timur,Kota Batu,78.1,0.6,11.2,8.0,0.3,0.5,0.6,0.6,0.1,11632.0,4245719.0,21.200000000000003,78.69999999999999
2019,Banten,Kab. Pandeglang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,48774.0,17802641.0,39.34,54.71
2019,Banten,Kab. Lebak,30.0,12.0,10.0,15.0,8.0,5.0,5.0,10.0,5.0,51097.0,18650405.0,53.0,42.0
2019,Banten,Kab. Tangerang,35.25,17.73,11.35,23.15,1.51,1.26,0.53,2.22,7.0,266055.0,97110108.0,40.019999999999996,52.980000000000004
2019,Banten,Kota Tangerang,61.38,2.24,8.94,10.97,1.68,2.32,2.09,1.78,8.6,158367.0,57803809.0,27.78,63.620000000000005
2019,Banten,Kota Cilegon,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,37044.0,13521100.0,39.34,54.71
2019,Banten,Kota Tangerang Selatan,11.0,75.0,4.0,8.0,3.2,2.58,1.95,2.27,2.0,103126.0,37641156.0,22.0,86.0
2019,Bali,Kab. Jembrana,11.22,30.88,11.1,22.1,2.1,7.0,7.0,2.7,5.9,16372.0,5975744.0,52.00000000000001,42.1
2019,Bali,Kab. Badung,0.3,51.8,1.6,17.59,3.2,2.58,1.95,2.27,46.3,28342.0,10344764.0,29.189999999999998,52.099999999999994
2019,Bali,Kab. Gianyar,35.2,23.4,10.89,17.01,3.5,0.7,0.7,0.4,8.2,43537.0,15891005.0,33.2,58.6
2019,Bali,Kab. Bangli,12.0,70.0,2.0,4.0,1.0,1.0,0.5,0.5,9.0,10803.0,3943037.0,9.0,82.0
2019,Bali,Kab. Karangasem,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,20830.0,7602950.0,39.34,54.71
2019,Bali,Kab. Buleleng,2.99,62.57,5.63,10.18,2.82,5.33,4.55,3.33,2.6,33517.0,12233778.0,31.840000000000003,65.56
2019,Bali,Kota Denpasar,70.0,5.0,2.0,15.0,1.0,1.0,1.0,2.27,5.0,65153.0,23780816.0,22.27,75.0
2019,Nusa Tenggara Barat,Kab. Lombok Timur,49.3,29.7,3.5,10.5,1.2,4.0,0.4,1.3,0.1,48024.0,17528935.0,20.9,79.0
2019,Nusa Tenggara Barat,Kab. Lombok Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7212.0,2632230.0,39.34,54.71
2019,Kalimantan Barat,Kab. Sambas,40.0,5.6,14.2,25.0,0.3,1.0,0.9,2.0,11.0,27160.0,9913309.0,43.4,45.6
2019,Kalimantan Barat,Kab. Mempawah,10.0,25.0,25.0,20.0,10.0,3.0,2.0,2.0,3.0,7027.0,2565020.0,62.0,35.0
2019,Kalimantan Barat,Kab. Sanggau,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,23511.0,8581588.0,39.34,54.71
2019,Kalimantan Barat,Kab. Ketapang,28.0,6.0,9.0,42.0,2.0,3.0,2.0,1.0,7.0,25486.0,9302335.0,59.0,34.0
2019,Kalimantan Barat,Kab. Kapuas Hulu,35.65,4.79,11.74,37.02,2.52,1.47,4.45,2.22,0.14,13160.0,4803528.0,59.42000000000001,40.44
2019,Kalimantan Barat,Kab. Bengkayang,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,10184.0,3717218.0,39.34,54.71
2019,Kalimantan Barat,Kota Pontianak,83.0,1.5,7.2,6.0,2.0,2.58,0.1,2.27,0.2,38057.0,13890710.0,20.150000000000002,84.5
2019,Kalimantan Tengah,Kab. Kotawaringin Barat,47.0,5.0,10.0,15.0,2.0,2.0,2.0,1.0,16.0,12163.0,4439597.0,32.0,52.0
2019,Kalimantan Tengah,Kab. Kotawaringin Timur,45.05,5.0,7.26,20.26,1.82,4.04,1.18,4.33,11.06,25198.0,9197120.0,38.89,50.05
2019,Kalimantan Tengah,Kab. Kapuas,39.4,20.0,12.3,13.5,0.16,1.0,1.95,1.0,11.7,17819.0,6503972.0,29.91,59.4
2019,Kalimantan Tengah,Kab. Barito Utara,30.0,12.0,14.0,20.0,5.0,5.0,2.0,2.0,10.0,5229.0,1908410.0,48.0,42.0
2019,Kalimantan Tengah,Kab. Katingan,56.98,2.06,13.17,14.34,4.02,1.78,3.14,3.28,0.95,4419.0,1612890.0,39.73,59.04
2019,Kalimantan Tengah,Kab. Sukamara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,2574.0,939393.0,39.34,54.71
2019,Kalimantan Tengah,Kab. Pulang Pisau,23.51,26.74,13.31,25.13,3.19,2.41,0.83,1.79,3.09,6356.0,2319904.0,46.65999999999999,50.25
2019,Kalimantan Tengah,Kab. Barito Timur,31.0,11.0,5.0,35.0,1.0,6.0,6.0,3.0,2.0,5075.0,1852360.0,56.0,42.0
2019,Kalimantan Tengah,Kota Palangkaraya,70.05,1.59,7.14,14.95,0.67,1.3,0.9,1.01,2.39,14024.0,5118870.0,25.970000000000002,71.64
2019,Kalimantan Selatan,Kab. Tanah Laut,10.0,20.0,3.0,40.0,5.0,1.0,1.0,1.0,19.0,13377.0,4882722.0,51.0,30.0
2019,Kalimantan Selatan,Kab. Kotabaru,60.0,3.0,13.0,14.0,2.0,3.0,2.0,3.0,7.12,13788.0,5032766.0,37.0,63.0
2019,Kalimantan Selatan,Kab. Barito Kuala,61.7,9.5,10.6,9.8,2.6,1.7,0.8,2.0,1.3,9127.0,3331516.0,27.5,71.2
2019,Kalimantan Selatan,Kab. Tapin,51.29,3.11,10.51,32.52,0.65,1.21,0.23,0.14,0.34,7530.0,2748625.0,45.26,54.4
2019,Kalimantan Selatan,Kab. Hulu Sungai Selatan,55.18,1.48,13.13,25.35,2.9,0.46,0.9,0.4,0.2,9306.0,3396661.0,43.14,56.66
2019,Kalimantan Selatan,Kab. Hulu Sungai Tengah,60.28,2.17,2.9,30.28,1.25,0.3,0.72,2.0,0.1,10787.0,3937211.0,37.449999999999996,62.45
2019,Kalimantan Selatan,Kab. Hulu Sungai Utara,55.78,8.38,8.72,12.41,0.98,0.84,0.06,6.1,6.73,9532.0,3479355.0,29.11,64.16
2019,Kalimantan Selatan,Kab. Tanah Bumbu,3.9,68.2,3.9,11.7,0.2,3.5,0.2,2.27,8.4,18008.0,6573048.0,21.769999999999996,72.10000000000001
2019,Kalimantan Selatan,Kab. Balangan,57.34,10.32,10.8,14.2,2.1,1.7,0.74,1.5,1.3,5274.0,1924864.0,31.04,67.66
2019,Kalimantan Selatan,Kota Banjarmasin,59.4,0.1,12.4,15.1,0.5,0.2,0.2,5.7,6.4,49602.0,18104883.0,34.1,59.5
2019,Kalimantan Selatan,Kota Banjarbaru,51.0,15.0,11.0,13.0,1.0,4.0,2.0,2.0,1.0,16551.0,6041223.0,33.0,66.0
2019,Kalimantan Timur,Kab. Paser,54.99,0.22,10.2,13.64,1.38,13.56,1.2,3.52,1.29,11461.0,4183134.0,43.50000000000001,55.21
2019,Kalimantan Timur,Kab. Kutai Kartanegara,73.92,0.98,10.43,7.86,2.04,1.57,0.55,1.75,0.9,20783.0,7585897.0,24.2,74.9
2019,Kalimantan Timur,Kab. Berau,55.39,1.28,4.02,26.47,9.63,0.05,0.07,0.99,2.1,16176.0,5904068.0,41.23,56.67
2019,Kalimantan Timur,Kab. Kutai Timur,30.0,20.0,10.0,25.0,5.0,5.0,2.0,2.0,1.0,21193.0,7735518.0,49.0,50.0
2019,Kalimantan Timur,Kab. Penajam Paser Utara,5.0,20.0,40.0,19.0,15.0,0.7,0.2,0.1,7.12,10791.0,3938669.0,75.0,25.0
2019,Kalimantan Timur,Kota Balikpapan,42.3,6.36,10.26,7.2,3.87,2.94,0.98,6.56,19.53,45862.0,16739798.0,31.810000000000002,48.66
2019,Kalimantan Timur,Kota Samarinda,53.39,7.0,17.0,19.9,0.65,0.62,0.06,0.92,0.46,61094.0,22299222.0,39.15,60.39
2019,Kalimantan Timur,Kota Bontang,45.0,4.0,27.0,20.0,2.0,0.01,0.02,1.0,0.97,10171.0,3712272.0,50.03,49.0
2019,Kalimantan Utara,Kab. Nunukan,46.4,8.2,23.4,21.3,0.2,0.2,0.1,0.1,0.1,4414.0,1611007.0,45.30000000000001,54.599999999999994
2019,Kalimantan Utara,Kota Tarakan,41.0,12.0,16.0,17.0,1.0,2.0,1.95,2.27,11.0,15430.0,5631912.0,40.220000000000006,53.0
2019,Sulawesi Utara,Kab. Minahasa,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,17106.0,6243508.0,39.34,54.71
2019,Sulawesi Utara,Kab. Kepulauan Sangihe,15.0,35.0,6.0,19.0,5.0,4.0,4.0,7.0,5.0,5245.0,1914586.0,45.0,50.0
2019,Sulawesi Utara,Kab. Kepulauan Talaud,60.0,3.0,3.0,20.0,1.0,2.0,2.0,1.0,8.0,6474.0,2363171.0,29.0,63.0
2019,Sulawesi Utara,Kab. Minahasa Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,9538.0,3481443.0,39.34,54.71
2019,Sulawesi Utara,Kab. Minahasa Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,10181.0,3716138.0,39.34,54.71
2019,Sulawesi Utara,Kab. Minahasa Tenggara,40.0,17.0,10.0,16.0,4.0,3.0,2.0,2.0,6.0,4386.0,1601051.0,37.0,57.0
2019,Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3779.0,1379408.0,39.34,54.71
2019,Sulawesi Utara,Kab. Bolaang Mongondow Selatan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,3304.0,1205796.0,39.34,54.71
2019,Sulawesi Utara,Kota Bitung,49.11,1.14,18.02,18.92,0.26,1.48,1.48,1.83,7.76,15330.0,5595552.0,41.98999999999999,50.25
2019,Sulawesi Utara,Kota Tomohon,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,7484.0,2731729.0,39.34,54.71
2019,Sulawesi Utara,Kota Kotamobagu,53.4,5.1,11.8,8.7,5.7,3.5,2.6,2.8,6.4,6183.0,2256667.0,35.099999999999994,58.5
2019,Sulawesi Tengah,Kab. Banggai,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,18548.0,6769911.0,39.34,54.71
2019,Sulawesi Tengah,Kab. Poso,26.97,24.91,16.99,22.56,2.8,1.75,1.66,1.65,0.71,10037.0,3663330.0,47.40999999999999,51.879999999999995
2019,Sulawesi Tengah,Kab. Donggala,35.0,10.0,20.0,13.0,6.0,3.0,3.0,3.0,7.0,12064.0,4403229.0,48.0,45.0
2019,Sulawesi Tengah,Kab. Parigi Moutong,32.84,8.21,37.99,4.19,3.2,2.58,1.95,2.27,16.77,21561.0,7869674.0,52.18000000000001,41.050000000000004
2019,Sulawesi Selatan,Kab. Kepulauan Selayar,43.0,10.0,18.0,15.0,4.0,4.0,2.0,2.0,2.0,6781.0,2475138.0,45.0,53.0
2019,Sulawesi Selatan,Kab. Bulukumba,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,16860.0,6153812.0,39.34,54.71
2019,Sulawesi Selatan,Kab. Bantaeng,30.1,27.5,11.0,14.0,1.2,3.0,2.0,1.1,10.0,7464.0,2724535.0,32.3,57.6
2019,Sulawesi Selatan,Kab. Sinjai,35.2,14.0,29.0,14.6,1.0,0.7,2.1,1.2,2.2,10637.0,3882534.0,48.60000000000001,49.2
2019,Sulawesi Selatan,Kab. Bone,73.4,0.5,10.5,8.6,3.1,0.4,1.3,1.9,0.3,37620.0,13731191.0,25.8,73.9
2019,Sulawesi Selatan,Kab. Maros,73.98,5.04,8.86,10.18,0.98,2.58,1.95,2.27,0.96,14125.0,5155567.0,26.82,79.02000000000001
2019,Sulawesi Selatan,Kab. Pangkajene Kepulauan,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,14008.0,5113037.0,39.34,54.71
2019,Sulawesi Selatan,Kab. Barru,50.0,16.0,8.0,15.0,3.0,2.0,1.0,1.0,4.0,7295.0,2662646.0,30.0,66.0
2019,Sulawesi Selatan,Kab. Wajo,41.7,17.7,6.3,18.5,2.3,3.1,2.2,2.2,6.0,15872.0,5793426.0,34.60000000000001,59.400000000000006
2019,Sulawesi Selatan,Kab. Sidenreng Rappang,56.0,9.6,6.2,6.6,4.5,3.6,4.2,4.4,4.9,12079.0,4408791.0,29.5,65.6
2019,Sulawesi Selatan,Kab. Enrekang,45.0,11.0,9.0,16.0,6.0,3.0,1.0,6.0,3.0,11740.0,4285045.0,41.0,56.0
2019,Sulawesi Selatan,Kab. Luwu Utara,38.0,41.81,4.3,6.97,0.44,0.51,0.18,1.0,6.79,13120.0,4788712.0,13.399999999999999,79.81
2019,Sulawesi Selatan,Kab. Luwu Timur,40.0,10.0,25.0,15.0,3.0,1.0,2.0,2.0,2.0,11753.0,4289801.0,48.0,50.0
2019,Sulawesi Selatan,Kota Parepare,54.7,9.25,14.4,12.2,2.45,1.7,1.5,2.2,1.6,7329.0,2675158.0,34.45,63.95
2019,Sulawesi Selatan,Kota Palopo,30.0,30.0,20.0,10.0,10.0,2.58,1.95,2.27,7.12,10377.0,3787696.0,46.800000000000004,60.0
2019,Sulawesi Tenggara,Kab. Kolaka,65.0,4.0,10.0,10.0,5.0,1.0,1.0,2.0,2.0,15410.0,5624511.0,29.0,69.0
2019,Sulawesi Tenggara,Kab. Buton,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,4046.0,1476805.0,39.34,54.71
2019,Sulawesi Tenggara,Kab. Bombana,15.0,54.0,6.0,15.0,2.0,2.0,2.0,1.0,3.0,5602.0,2044657.0,28.0,69.0
2019,Gorontalo,Kab. Gorontalo,65.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0,14656.0,5349557.0,19.0,78.0
2019,Gorontalo,Kab. Pohuwato,41.0,15.1,12.1,22.4,1.7,2.58,1.95,2.5,5.2,5819.0,2123847.0,43.230000000000004,56.1
2019,Gorontalo,Kota Gorontalo,21.0,15.0,10.0,35.0,10.0,5.0,2.0,2.0,7.12,13984.0,5104047.0,64.0,36.0
2019,Sulawesi Barat,Kab. Pasangkayu,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,6959.0,2539933.0,39.34,54.71
2019,Sulawesi Barat,Kab. Polewali Mandar,65.06,12.35,8.05,6.5,5.55,0.45,0.35,0.27,1.42,17703.0,6461610.0,21.17,77.41
2019,Maluku,Kab. Maluku Tenggara,35.0,45.0,7.0,7.0,0.5,2.0,1.5,1.0,1.0,4980.0,1817536.0,19.0,80.0
2019,Maluku,Kab. Buru Selatan,22.0,12.0,20.0,31.0,3.0,3.0,2.0,2.0,5.0,3063.0,1117995.0,61.0,34.0
2019,Maluku,Kota Ambon,38.0,6.8,11.6,14.6,10.1,5.0,3.0,7.1,3.8,26889.0,9814573.0,51.4,44.8
2019,Maluku Utara,Kab. Halmahera Utara,40.5,14.21,11.75,17.59,3.2,2.58,1.95,2.27,7.12,13744.0,5016615.0,39.34,54.71
2019,Maluku Utara,Kota Ternate,54.0,5.7,10.6,13.6,6.3,1.6,1.0,3.7,3.5,7229.0,2638469.0,36.800000000000004,59.7
2019,Maluku Utara,Kota Tidore Kepulauan,34.0,25.0,12.0,11.8,2.3,0.8,1.5,5.8,6.8,4539.0,1656881.0,34.2,59.0
2019,Papua,Kab. Biak Numfor,5.69,33.75,27.83,14.79,13.19,0.02,0.21,4.52,0.0,5817.0,2123205.0,60.56,39.44
2019,Papua,Kota Jayapura,66.39,10.58,4.79,6.6,4.34,2.05,1.08,0.46,3.71,25263.0,9221170.0,19.32,76.97
2019,Papua Selatan,Kab. Asmat,15.0,10.0,30.0,20.0,5.0,5.0,5.0,5.0,5.0,3900.0,1423354.0,70.0,25.0
2019,Papua Barat Daya,Kab. Raja Ampat,0.0,0.0,0.0,0.0,0.0,2.58,1.95,0.0,7.12,3313.0,1209099.0,4.53,0.0
